image_id,artist_id,image_title,subject,style,museum,label,image_url
727c4d86-5f73-4875-a6c9-ec0fd188e723,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man in a Beret,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/1/17/Rembrandt_-_Portrait_of_a_Bearded_Old_Man_in_Beret_-_E._Bagley.jpg
2f77b2ab-57ef-4ab9-aadf-f8e72286860d,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man in a Fur-lined Coat,,Baroque,,"20"" Long Edge | 20"" x 24""(51 cm x 61 cm) | 24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/4/43/Rembrandt_Harmensz._van_Rijn_-_Man_in_a_Fur-lined_Coat_-_Google_Art_Project.jpg
9801b467-efc8-400d-afdb-3baee11ca67e,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man in a Red Cloak,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/c/ce/Man_in_a_Red_Cloak_MET_DP145928.jpg
c0731bff-ed71-485d-be0d-3b20b37af994,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man in Armor (Mars),,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/1/11/Man_in_Armor_%28Mars%3F%29_MET_DP145410.jpg
5eb1fe66-5b7d-4459-824c-437ced58dd87,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man in Oriental Clothing,Portraits,Baroque,Rijksmuseum,"20"" Long Edge | 20"" x 30""(51 cm x 76 cm) | 24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/6/68/Man_in_Oriental_Costume_-_Rembrandt.png
48e02acb-ea57-4812-868c-31b9bdca2c4f,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man in Oriental Dress,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/0/0a/Rembrandt_Bust_of_a_Man_in_Oriental_Dress.jpg
045370e8-d10a-4b86-8a12-015e030c3a50,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man with a Beard,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/b/bf/An_old_man_with_beard_by_Rembrandt_van_Rijn.jpg
928089d4-8ab9-45b9-87a0-50055f1d8346,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man with a Magnifying Glass,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/86/Man_with_a_Magnifying_Glass_MET_DP145909.jpg
1510f42e-9c99-44da-826d-af0df81e2b37,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Man with a Steel Gorget,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/7/7f/Man_with_a_Steel_Gorget_MET_DP146472.jpg
3771ee2c-4e84-4422-b6bd-6b7799e348ba,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Old Man with a Gold Chain,,Baroque,,"20"" Long Edge | 20"" x 24""(51 cm x 61 cm) | 24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f6/Rembrandt_Harmensz._van_Rijn_-_Old_Man_with_a_Gold_Chain_-_Google_Art_Project.jpg
caee77c2-d0d9-4c04-8f54-3ec45f90372a,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Old Woman Cutting Her Nails,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f1/Rembrandt_-_Woman_cutting_her_nails.jpg
cb855e84-d6a8-450b-afdd-dca4868b752b,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Pilate Washing His Hands,,Baroque,The Metropolitan Museum of Art,"30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/8/85/Rembrandt_-_Pilate_Washing_his_Hands.jpg
c6134388-ab86-42b0-baea-90a9c6dd569c,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of a Lady with an Ostrich-Feather Fan,Portraits,Baroque,National Gallery of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/84/Portrait_of_a_Lady_with_an_Ostrich-Feather_Fan%2C_Rembrandt_van_Rijn%2C_c._1656%2C_National_Gallery_of_Art%2C_Washington.jpg
84bc8300-ded4-47c9-81bd-2c89235e004c,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,"Portrait of a Man, Member of the Van Beresteyn Family",Portraits,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/1/1c/Rembrandt_-_Portrait_of_a_Man%2C_probably_a_Member_of_the_Van_Beresteyn_Family.jpg
c96fdf7c-7b29-488c-bef5-bd2ce6644607,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,"Portrait of a Man, Seated",Portraits,Baroque,National Gallery of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c1/Rembrandt_-_Portrait_of_a_man_in_a_tall_hat_%28c._1663%29.jpg
e98964fb-8e27-463d-ad61-f3cefece678f,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of a Man (The Auctioneer),Portraits,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/80/Portrait_of_a_Man_%28%22The_Auctioneer%22%29_MET_DP145912.jpg
bf2811b3-5786-4e00-a5db-e97639b48be1,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of a Man with a Breastplate and Plumed Hat,Portraits,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/89/Portrait_of_a_Man_with_a_Breastplate_and_Plumed_Hat_MET_DP146482.jpg
9fab72de-6422-4442-aaca-38a1986a0c2b,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,"Portrait of a Woman, the Van Beresteyn Family",Portraits,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/6/68/R063b_Metropoliten.jpg
b4bcf6cb-2be7-46d2-91ea-d45f50cea030,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of a Woman,Portraits,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a6/Portrait_of_a_Young_Woman_with_a_Fan_MET_DP121328.jpg
66af67cc-8531-4d80-8fd0-359dc87fc049,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of Dirck Jansz. Pesser,Portraits,Baroque,Los Angeles County Museum of Art,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/b/be/Rembrandt_Harmensz._van_Rijn_108.jpg
0eb0f275-8857-4750-a7ff-ba05abd47bcf,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of Jacob de Gheyn (III),Portraits,Baroque,,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/6/66/Rembrandt_Harmensz_van_Rijn_-_Jacob_III_de_Gheyn_-_Google_Art_Project.jpg
2119bb64-c590-4418-9ac7-d6a2b1b9d6b4,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of Jacob Trip,Portraits,Baroque,National Gallery,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/5/5d/Portrait_of_Old_Man_with..._-_Rembrandt_Harmenszoon_van_Rijn.png
a2b4dae2-8915-4dc5-8d6b-b3c337705bf1,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of Maertgen van Bilderbeecq,Portraits,Baroque,Rijksmuseum,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/2/2f/1633_Rembrandt_Portrait_Maertgen_van_Bilderbeecq_anagoria.JPG
f3780263-3c4b-4c97-a224-3b8aae451b3d,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,"Portrait of Margaretha de Geer, Wife of Jacob Trip",Portraits,Baroque,National Gallery,"20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/f/fc/Rembrandt_-_Margaretha_de_Geer%2C_wife_of_Jacob_Trip_-_National_Gallery.jpg
7da8fbd4-35e3-40af-917a-6ac17963a95e,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of Marten Looten,Portraits,Baroque,Los Angeles County Museum of Art,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/5/59/Portrait_of_Marten_Looten%2C_1632.jpg
065509b3-a7f3-48ad-889b-af4bd1011e8a,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Portrait of Nicolaes Ruts,Portraits,Baroque,,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/d/d2/Rembrandt_van_Rijn%2C_Nicolaes_Ruts%2C_1631.jpg
ce89a0fb-b4ca-480c-aa7a-11c23150a8f4,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Rembrandt's Son Titus,,Baroque,The Metropolitan Museum of Art,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/4/49/Rembrandt_van_Rijn_-_Rembrandts_zoon_Titus_in_monniksdracht_%28Rijksmuseum_Amsterdam%29.jpg
79c50127-0a12-4871-8aa1-127a172b7e40,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Saskia Van Uylenburgh in Arcadian Costume,,Baroque,National Gallery,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/a/af/Saskia_van_Uylenburgh_in_Arcadian_Costume.jpg
fbda6016-f406-4a68-8eb7-746955f29393,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,"Saskia Van Uylenburgh, the Wife of the Artist",,Baroque,National Gallery of Art,"20"" Long Edge | 20"" x 24""(51 cm x 61 cm) | 24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/b/b3/Rembrandt_van_Rijn_-_Saskia_van_Uylenburgh%2C_the_Wife_of_the_Artist_-_Google_Art_Project.jpg
d66f22bb-c470-4931-afc3-b29676507b15,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Self-Portrait as the Apostle St. Paul,Portraits,Baroque,Rijksmuseum,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 40"" Long Edge | 48"" Long Edge | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/f/ff/Amsterdam_-_Rijksmuseum_-_Late_Rembrandt_Exposition_2015_-_Self_Portrait_as_Apostle_St_Paul_1661.jpg
ee3abf32-4fe5-4935-9947-1595a667728f,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Self-Portrait at an Early Age,Portraits,Baroque,Rijksmuseum,"16"" x 20""(41 cm x 51 cm) | 20"" Long Edge | 20"" x 24""(51 cm x 61 cm) | 24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/4/43/Self-Portrait_-_Rembrandt.jpg
573c833d-5f69-4985-a10b-6ea709b278bd,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Self-Portrait in a Gorget,Portraits,Baroque,,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/2/25/Portrait_of_Rembrandt_with_a_Gorget.jpg
c28278d6-2758-4e4f-b568-23b12a147350,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Self-Portrait in a Velvet Beret,Portraits,Baroque,,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/7/72/Rembrandt_-_Self-Portrait_with_Velvet_Beret_-_Google_Art_Project.jpg
ec1f34ab-48d4-4ded-9126-d1c96f979b47,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Sophonisba Receives the Cup of Poison,,Baroque,The Prado Museum,"24"" Long Edge | 24"" x 24""(61 cm x 61 cm) | 30"" Long Edge | 30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/b/b0/Judith_at_the_Banquet_of_Holofernes_%28previously_known_as_Artemisia%29%2C_by_Rembrandt%2C_from_Prado_in_Google_Earth.jpg
5bad0030-76ea-4dde-95ab-1cf914922fdb,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,St. Bartholomew,,Baroque,The J. Paul Getty Museum,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 40"" Long Edge | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/8b/Rembrandt_Harmensz._van_Rijn_%28Dutch_-_St._Bartholomew%29_-_Google_Art_Project.jpg
d9ee6f02-2437-403b-9395-9d995d75ebec,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,St. Peter in Prison (The Apostle Peter Kneeling),,Baroque,,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/4/45/Rembrandt_van_Rijn_-_St._Peter_in_Prison_%28The_Apostle_Peter_Kneeling%29_-_Google_Art_Project.jpg
dd75c3e3-cea2-4c00-8c2a-d0254c939895,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,St. Peter's Denial,,Baroque,Rijksmuseum,"20"" Long Edge | 24"" Long Edge | 30"" Long Edge | 30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/8/8f/Rembrandt_The-denial-of-peter-1660.jpg
0353819e-1b1f-4287-9b7a-486f7b8c35e3,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Supper at Emmaus,Christianity,Baroque,Musée du Louvre,"30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/2/22/The_Supper_at_Emmaus%2C_by_Rembrandt.jpg
438979bd-5964-44b3-b918-b09ec29db6e2,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,The Abduction of Europa,,Baroque,The J. Paul Getty Museum,"30"" Long Edge | 36"" Long Edge | 36"" x 29""(91 cm x 74 cm) | 40"" Long Edge | 40"" x 30""(102 cm x 76 cm) | 48"" Long Edge | 48"" x 36""(122 cm x 91 cm) | 56"" Long Edge | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/4/4e/Rembrandt_Harmensz._van_Rijn_-_The_Abduction_of_Europa_-_Google_Art_Project.jpg
b7ae2b8d-da70-4cfd-8619-b358e90e0674,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,The Anatomy Lesson of Dr. Jan Deyman,,Baroque,,"36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c7/Dr_Deijman%E2%80%99s_Anatomy_Lesson_%28fragment%29%2C_by_Rembrandt.jpg
7ea8da89-7d27-4944-add1-977d890eb651,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,The Beheading of John the Baptist,,Baroque,Rijksmuseum,"29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/3/33/The_Beheading_of_John_the_Baptist_MET_DP814556.jpg
052ed7be-7cd3-4bf1-b624-3fa081cce1e3,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,The Conspiracy of the Batavians Under Claudius Civilis,,Baroque,National Gallery of Art,"20"" Long Edge | 24"" Long Edge | 30"" Long Edge | 36"" Long Edge | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/4/42/The_Conspiracy_of_Claudius_Civilis_by_Rembrandt_van_Rijn.jpg
f35a8a7b-06b8-46a9-a3f4-7554aeec94fb,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,The Holy Family,Christianity,Baroque,,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/6/6a/The_Holy_Family_-_Rembrandt.jpg
